"index","target_wins","team_batting_2b","team_batting_3b","team_batting_hr","team_batting_bb","team_batting_so","team_baserun_sb","team_pitching_bb","team_pitching_so","team_fielding_e","team_fielding_dp","team_batting_1b","team_pitching_123b","team_batting_slg","team_batting_obp","log_team_batting_3b","log_team_batting_obp","pow2_team_batting_hr","sqrt_team_batting_hr"
289,63,264,24,137,517,995,134,520,1001,126,138,942,1237,0.367440225035162,0.309765267115281,3.2188758248682,0.269847935749255,18769,11.7046999107196
290,67,311,27,165,452,993,110,452,993,91,173,850,1188,0.38968128191583,0.299346530847588,3.3322045101752,0.261861469508509,27225,12.8452325786651
292,78,319,18,169,528,949,101,528,949,110,161,1108,1445,0.416344375315285,0.334164057988633,2.94443897916644,0.28830492193224,28561,13
293,74,296,27,189,447,902,83,447,902,107,154,980,1303,0.413278435409161,0.312451008058195,3.3322045101752,0.271896387593208,35721,13.7477270848675
.,.,249,39,127,533,852.5,84,546,861,138,153,1025,1333,0.374956642386403,.,3.68887945411394,.,16129,11.2694276695846
342,96,207,59,15,488,507,136,513,533,193,114,1030,1363,0.298208266808586,0.297997304063162,4.0943445622221,0.2608225412868,225,3.87298334620742
343,96,211,68,15,497,504,112,530,537,195,124,1031,1396,0.303840028313573,0.30057877402232,4.23410650459726,0.262809376176974,225,3.87298334620742
344,96,204,69,19,522,417,141,671,536,195,114,981,1613,0.298624754420432,0.297546406320252,4.24849524204936,0.260475101368418,361,4.35889894354067
345,78,214,58,39,557,486,128,659,575,169,140,1094,1615,0.323154772291049,0.315891533481375,4.07753744390572,0.274514408139561,1521,6.2449979983984
346,76,229,75,23,564,454,104,597,481,194,139,1152,1542,0.336006974716652,0.327994255026851,4.33073334028633,0.283669725010887,529,4.79583152331272
347,79,261,73,18,450,362,87,473,381,165,159,1163,1575,0.339460573784573,0.317203963873557,4.30406509320417,0.275511280833459,324,4.24264068711928
352,49,264,57,34,492,476,51,521,504,193,151,1048,1450,0.329023239559671,0.308940774487471,4.06044301054642,0.269218241051221,1156,5.8309518948453
354,60,275,66,40,412,542,105,436,574,182,147,1055,1478,0.341866945315221,0.304443663546625,4.20469261939097,0.265776638419567,1600,6.32455532033676
356,55,270,72,49,377,581,44,397,611,204,169,1074,1489,0.349189934505343,0.302278223240423,4.29045944114839,0.264115210082857,2401,7
360,81,306,75,54,650,570,124,693,608,201,150,1126,1606,0.370263381478335,0.341634545892556,4.33073334028633,0.29388868096618,2916,7.34846922834953
361,83,298,67,73,645,498,96,683,527,201,144,1106,1558,0.374829234972678,0.340062957806163,4.21950770517611,0.292716596296568,5329,8.54400374531753
362,78,303,65,90,614,489,58,646,514,170,146,1104,1548,0.384550084889643,0.337942093002148,4.18965474202643,0.291132681996799,8100,9.48683298050514
363,85,287,68,107,641,594,84,683,633,187,148,1143,1597,0.397193101115996,0.345862855770385,4.23410650459726,0.297035335816209,11449,10.3440804327886
364,96,324,61,107,707,503,60,769,547,203,187,1211,1736,0.410162736632348,0.361050968459243,4.12713438504509,0.30825717224016,11449,10.3440804327886
365,95,308,61,133,634,542,45,680,581,192,158,1153,1633,0.415245737211635,0.349120875851605,4.12713438504509,0.299453177252636,17689,11.5325625946708
366,86,317,84,153,621,628,58,653,661,182,164,1093,1572,0.434076059641481,0.347340441418033,4.44265125649032,0.298132605968404,23409,12.369316876853
369,72,238,45,61,518,630,92,552,671,163,191,1056,1427,0.334734629532317,0.311986863711002,3.8286413964891,0.271542678056378,3721,7.81024967590665
370,81,291,59,73,549,531,63,578,559,181,162,1109,1535,0.368349249658936,0.328087612736978,4.0943445622221,0.283740022324609,5329,8.54400374531753
371,75,237,46,53,569,562,76,599,591,177,208,1129,1485,0.337538886968545,0.323758821344559,3.85014760171006,0.280475281816513,2809,7.28010988928052
373,87,217,57,108,701,621,43,737,653,144,181,1103,1448,0.367571281346616,0.338481959695909,4.06044301054642,0.291536105886626,11664,10.3923048454133
374,100,290,42,126,860,577,40,899,603,121,182,1079,1474,0.388426947225522,0.357892588489125,3.76120011569356,0.305933930639468,15876,11.2249721603218
375,101,286,38,138,878,536,45,924,564,126,218,1116,1515,0.397232534593318,0.363788961884641,3.66356164612965,0.310266827424969,19044,11.7473401244707
376,99,302,64,169,756,612,34,795,644,117,190,1216,1664,0.440150646798756,0.368026859504132,4.17438726989564,0.313369453148059,28561,13
377,92,245,34,134,795,625,21,836,657,145,194,1089,1439,0.378715408267851,0.348599680265261,3.55534806148941,0.299066780231902,17956,11.5758369027902
378,80,245,36,119,570,777,62,600,817,150,190,1008,1356,0.363160648874935,0.317648527209186,3.61091791264422,0.275848729203986,14161,10.9087121146357
379,89,270,39,107,525,636,35,556,673,156,183,1050,1439,0.368611878453039,0.318980011208668,3.68887945411394,0.276858719115925,11449,10.3440804327886
380,73,257,43,129,688,694,54,724,730,185,171,1082,1453,0.382880574064582,0.339521030146218,3.78418963391826,0.292312109876459,16641,11.3578166916005
381,88,254,41,144,744,771,45,783,811,143,147,1025,1389,0.383505154639175,0.339699577249423,3.73766961828337,0.292445392744601,20736,12
383,86,243,34,161,656,777,31,690,817,157,188,1014,1358,0.38697450034459,0.329851064477812,3.55534806148941,0.285066954367625,25921,12.6885775404495
384,83,241,32,163,671,863,31,706,908,153,181,968,1306,0.381928757602085,0.326516241618957,3.49650756146648,0.282556138485237,26569,12.7671453348037
385,79,261,29,131,659,852,72,693,896,137,176,983,1339,0.367872044506259,0.325426537375721,3.40119738166216,0.281734322635213,17161,11.4455231422596
386,68,246,34,130,600,839,36,631,883,147,164,1020,1367,0.36952380952381,0.322142680819551,3.55534806148941,0.279253663608373,16900,11.4017542509914
387,76,251,37,112,647,847,56,647,847,143,140,1001,1289,0.359296044607074,0.32436928195176,3.63758615972639,0.280936332486423,12544,10.5830052442584
389,76,249,34,172,478,960,27,481,966,133,120,957,1248,0.389081455805893,0.306549586126585,3.55534806148941,0.267389758665578,29584,13.114877048604
390,72,253,29,186,504,917,18,504,917,136,123,957,1239,0.396679923914923,0.31077952952953,3.40119738166216,0.270622020944206,34596,13.6381816969859
391,62,244,40,165,607,964,47,607,964,159,129,929,1213,0.383554469273743,0.317157228017884,3.71357206670431,0.275475799096314,27225,12.8452325786651
392,72,228,44,145,542,1020,35,542,1020,153,153,901,1173,0.365031757233592,0.303644365639743,3.80666248977032,0.265163700571641,21025,12.0415945787923
393,92,216,39,158,522,1020,68,522,1020,142,142,981,1236,0.378700297775442,0.311474375157788,3.68887945411394,0.271151981558073,24964,12.5698050899765
394,86,207,17,125,582,974,76,582,974,128,147,904,1128,0.335849056603774,0.302705641550467,2.89037175789616,0.264443364371762,15625,11.1803398874989
395,87,234,37,197,658,923,41,658,923,157,178,913,1184,0.399439383321654,0.323981089515805,3.63758615972639,0.280643174569768,38809,14.0356688476182
397,85,246,28,161,552,871,51,552,871,116,149,925,1199,0.376315789473684,0.309816626301387,3.36729582998647,0.269887147492351,25921,12.6885775404495
399,89,235,30,147,581,799,114,581,799,127,162,1060,1325,0.380624030339597,0.32533982677311,3.43398720448515,0.281668899590908,21609,12.1243556529821
400,84,236,31,109,569,811,104,569,811,145,156,1073,1340,0.359757155247181,0.322330217681582,3.46573590279973,0.279395496684032,11881,10.4403065089106
401,96,288,45,136,572,750,67,579,759,137,144,1050,1400,0.395097703119643,0.329975739336056,3.8286413964891,0.285160700966582,18496,11.6619037896906
402,83,257,53,134,500,832,95,500,832,139,148,1004,1314,0.384735744089013,0.31547824992923,3.98898404656427,0.27420028767033,17956,11.5758369027902
404,98,268,46,171,578,830,74,574,825,145,170,999,1305,0.405889443774755,0.326575882679155,3.85014760171006,0.282601098145447,29241,13.076696830622
405,92,314,34,196,518,717,61,524,726,144,168,1043,1409,0.432144667906033,0.330653051241287,3.55534806148941,0.285669837695659,38416,14
406,84,301,36,164,481,729,80,487,738,151,209,1107,1462,0.416821169728636,0.329264178143116,3.61091791264422,0.284625539618224,26896,12.8062484748657
408,89,271,31,136,547,736,42,547,736,121,172,1098,1400,0.387838528359734,0.328142721392882,3.46573590279973,0.283781516208031,18496,11.6619037896906
409,78,287,32,142,536,758,30,536,758,130,168,1051,1370,0.39061433447099,0.323870451819272,3.49650756146648,0.280559606669627,20164,11.916375287813
411,81,292,31,162,562,816,66,562,816,145,161,1130,1453,0.411774572291177,0.337073568002896,3.46573590279973,0.290483321290294,26244,12.7279220613579
413,78,273,26,174,606,825,77,606,825,110,158,1081,1380,0.408125106238314,0.336284795924556,3.29583686600433,0.289893222999042,30276,13.1909059582729
415,83,326,30,108,643,755,56,643,755,127,162,1107,1463,0.38595600676819,0.341161631329209,3.43398720448515,0.293536127483168,11664,10.3923048454133
416,88,298,31,106,598,795,53,598,795,123,154,1067,1396,0.374313186813187,0.330545599362804,3.46573590279973,0.285589083199172,11236,10.295630140987
417,84,305,25,126,593,820,59,593,820,116,165,1030,1360,0.381205978354235,0.327730576940772,3.25809653802148,0.283471151661893,15876,11.2249721603218
418,73,259,21,84,591,865,44,591,865,139,170,979,1259,0.334450520373964,0.312882857412119,3.09104245335832,0.272225373832635,7056,9.16515138991168
419,80,319,29,114,508,871,73,508,871,122,155,989,1337,0.374978399861759,0.315077480629843,3.40119738166216,0.273895584525035,12996,10.6770782520313
421,97,322,35,197,630,1038,111,709,1168,135,170,1020,1549,0.433536792132926,0.340939921020107,3.58351893845611,0.293370801670346,38809,14.0356688476182
422,85,308,31,209,642,1020,91,642,1020,135,152,1083,1422,0.440865626572723,0.347412662453798,3.46573590279973,0.298186207194934,43681,14.456832294801
423,78,373,32,185,514,1044,68,514,1044,136,179,1094,1499,0.445257903494176,0.340240702198896,3.49650756146648,0.29284922633819,34225,13.6014705087354
424,92,338,35,205,541,1049,72,541,1049,105,128,990,1363,0.438929357953583,0.330809391506122,3.58351893845611,0.285787322175247,42025,14.3178210632764
425,94,334,42,176,597,928,67,597,928,127,131,999,1375,0.424226979272851,0.334769940512322,3.76120011569356,0.288758947797576,30976,13.2664991614216
426,85,316,32,167,611,1019,43,611,1019,109,120,988,1336,0.407730460064991,0.329230675258834,3.49650756146648,0.284600335217891,27889,12.9228479833201
427,83,318,29,199,523,1138,46,526,1145,114,130,956,1311,0.423728813559322,0.323172801036621,3.40119738166216,0.280032489632116,39601,14.1067359796659
428,93,348,33,177,545,944,80,545,944,104,140,1002,1383,0.424144937351846,0.331273966766084,3.52636052461616,0.286136353518113,31329,13.3041346956501
429,95,371,40,238,620,943,88,620,943,113,130,1018,1429,0.471528471528472,0.347820916820263,3.71357206670431,0.298489152641092,56644,15.4272486205415
430,98,373,25,222,659,1189,68,659,1189,118,129,993,1391,0.45358401880141,0.347659498633717,3.25809653802148,0.298369383129274,49284,14.8996644257513
431,95,339,21,199,653,1044,45,653,1044,109,135,1020,1380,0.430398922740279,0.340678067447979,3.09104245335832,0.293175506461195,39601,14.1067359796659
432,86,327,16,192,672,1056,51,672,1056,66,174,975,1318,0.417164306432349,0.338167158072086,2.83321334405622,0.291300885197306,36864,13.856406460551
494,104,206,59,20,440,852.5,223,463,861,217,80,1048,1381,0.303410496554162,0.295056078380817,4.0943445622221,0.258553997982891,400,4.47213595499958
505,87,192,67,24,345,415,174,399,480,215,101,1075,1543,0.308937368050669,0.287013495012713,4.21950770517611,0.252324414194379,576,4.89897948556636
507,68,248,59,39,363,396,74,384,419,176,137,1298,1700,0.359594251901944,0.323434514300034,4.0943445622221,0.280230262276928,1521,6.2449979983984
508,84,261,75,44,552,470,102,581,494,212,162,1265,1684,0.370533446232007,0.343561460174295,4.33073334028633,0.295323894342147,1936,6.6332495807108
509,87,256,55,95,479,510,190,504,536,219,151,1189,1578,0.385976971988314,0.332885738375543,4.02535169073515,0.287346319874849,9025,9.74679434480896
511,72,267,74,90,418,494,99,440,520,208,169,1119,1536,0.382051282051282,0.317823863458099,4.31748811353631,0.275981787891903,8100,9.48683298050514
512,86,306,52,69,468,470,89,492,494,170,183,1101,1534,0.366416125725999,0.31950969106804,3.97029191355212,0.277260221434491,4761,8.30662386291807
513,90,282,67,78,509,521,69,539,552,192,161,1167,1605,0.379054054054054,0.33065059061142,4.21950770517611,0.285667988504287,6084,8.83176086632785
514,96,264,67,97,534,544,87,562,572,164,185,1108,1514,0.37956328897987,0.327253713899056,4.21950770517611,0.283111930668767,9409,9.8488578017961
517,88,358,69,88,607,674,52,639,709,178,148,1145,1653,0.404276645506181,0.34703564391904,4.24849524204936,0.297906358784908,7744,9.38083151964686
518,95,311,63,73,419,541,50,441,569,182,154,1151,1604,0.38048615800135,0.321725378318035,4.15888308335967,0.278937987866886,5329,8.54400374531753
520,92,282,47,108,402,676,63,431,725,147,145,1166,1604,0.388429752066116,0.320461041381881,3.87120101090789,0.277980949390547,11664,10.3923048454133
521,105,319,65,93,488,495,69,513,521,196,171,1186,1651,0.399231925196193,0.335530712679993,4.18965474202643,0.289328750443091,8649,9.64365076099295
523,98,266,78,101,566,522,75,595,549,159,148,1172,1595,0.394077065455157,0.33874478505351,4.36944785246702,0.291732447387368,10201,10.0498756211209
524,95,258,75,69,556,507,52,593,540,144,161,1127,1556,0.366182749786507,0.328802013010924,4.33073334028633,0.284277794224684,4761,8.30662386291807
525,88,277,65,96,550,582,64,579,612,196,133,1042,1456,0.374612469858767,0.323089778107882,4.18965474202643,0.279969742322442,9216,9.79795897113271
526,79,286,50,90,507,595,66,533,626,209,150,1090,1500,0.3717904827114,0.32235578412541,3.93182563272433,0.279414830883866,8100,9.48683298050514
527,74,251,26,104,588,705,41,619,742,189,146,1011,1355,0.35099685204617,0.317811808002994,3.29583686600433,0.275972639848237,10816,10.1980390271856
528,72,236,43,79,535,639,66,563,672,178,178,1073,1422,0.345666145561925,0.316319194823868,3.78418963391826,0.274839352751068,6241,8.88819441731559
529,78,219,59,55,608,553,56,644,586,177,146,1128,1489,0.339208570934854,0.327150239940938,4.0943445622221,0.283033966681394,3025,7.41619848709566
530,79,248,48,75,547,548,56,575,576,195,159,1128,1498,0.355021459227468,0.324761522551168,3.89182029811063,0.281232460259055,5625,8.66025403784439
531,103,241,55,60,583,486,73,613,511,125,130,1185,1558,0.353161752173172,0.332794436140683,4.02535169073515,0.287277817857414,3600,7.74596669241483
532,87,236,53,59,620,634,46,656,671,155,126,1075,1445,0.337797877891807,0.324448699734388,3.98898404656427,0.280996297182525,3481,7.68114574786861
533,73,243,50,75,495,608,23,521,640,158,167,1076,1440,0.348700173310225,0.313422060392994,3.93182563272433,0.272635991034617,5625,8.66025403784439
534,67,237,46,92,466,608,41,490,640,181,160,1100,1455,0.35855886916049,0.313637504706916,3.85014760171006,0.272800010394716,8464,9.59166304662544
535,64,223,56,102,417,603,56,439,634,197,168,1024,1371,0.35700575815739,0.30057877402232,4.04305126783455,0.262809376176974,10404,10.0995049383621
536,68,237,50,170,507,812,49,537,860,210,179,917,1275,0.389649122807018,0.307114799797263,3.93182563272433,0.267822265365774,28900,13.0384048104053
537,65,210,49,108,502,681,66,528,716,190,169,1029,1355,0.353433252004183,0.308196514669272,3.91202300542815,0.26864948232286,11664,10.3923048454133
538,81,235,47,113,444,749,53,467,788,154,129,1086,1439,0.369688628935145,0.311616066377522,3.87120101090789,0.271260015362495,12769,10.6301458127346
539,68,215,60,144,541,785,52,569,826,203,148,1024,1367,0.381363244176014,0.316952783037904,4.11087386417331,0.275320570211011,20736,12
540,67,241,47,167,503,729,48,529,767,162,173,1030,1386,0.398386543082733,0.317919075144509,3.87120101090789,0.276054034456662,27889,12.9228479833201
541,76,198,58,174,453,853,39,480,903,156,156,933,1259,0.385789473684211,0.299380152086395,4.07753744390572,0.261887344671934,30276,13.1909059582729
542,63,212,53,149,469,816,58,493,858,150,148,934,1261,0.371876099964801,0.299635643058041,3.98898404656427,0.262083950612496,22201,12.2065556157337
543,65,235,33,155,485,1040,29,510,1094,144,147,957,1289,0.374650837988827,0.304291410848788,3.52636052461616,0.265659913115029,24025,12.4498995979887
544,76,218,52,191,512,897,41,539,944,158,169,1014,1351,0.4068669527897,0.31736917251226,3.97029191355212,0.275636696701888,36481,13.8202749610853
545,78,220,46,171,524,958,34,551,1008,147,149,953,1282,0.385619777158774,0.309352743701566,3.85014760171006,0.269532926333548,29241,13.076696830622
546,63,224,50,125,559,944,54,588,993,150,140,961,1300,0.361354861354861,0.310673203846879,3.93182563272433,0.270540901280017,15625,11.1803398874989
547,67,250,54,185,567,1080,37,596,1136,193,184,946,1315,0.406017637904202,0.319053371743642,4.00733318523247,0.276914336710052,34225,13.6014705087354
548,59,196,56,126,504,1044,78,504,1044,146,171,1020,1272,0.364208318769661,0.309509522155197,4.04305126783455,0.269652656535371,15876,11.2249721603218
549,82,205,44,127,439,1049,68,439,1049,155,172,910,1159,0.35,0.290126269200729,3.80666248977032,0.254740096684683,16129,11.2694276695846
551,72,202,33,134,532,948,65,532,948,171,166,947,1182,0.351940457203615,0.303425878757005,3.52636052461616,0.264996089527236,17956,11.5758369027902
552,59,203,43,140,457,998,76,457,998,166,132,1032,1278,0.37023498694517,0.306407126779317,3.78418963391826,0.267280717940406,19600,11.8321595661992
